POSCAR-Cr2C.vasp,0.789143783
POSCAR-Cr2CO2.vasp,-0.881746892
POSCAR-Cr2F2N.vasp,-1.503966995
POSCAR-Cr2H2NO2.vasp,-0.893623076
POSCAR-Cr2N.vasp,0.531967063
POSCAR-Cr3C2.vasp,0.537150899
POSCAR-Cr3C2F2.vasp,-0.855879462
POSCAR-Cr3C2H2O2.vasp,-0.52019423
POSCAR-Cr3C2O2.vasp,-0.623093178
POSCAR-Cr3N2.vasp,0.213849078
POSCAR-Cr3N2O2.vasp,-0.829810508
POSCAR-Cr4C3.vasp,0.373496671
POSCAR-Cr4C3F2.vasp,-0.649412156
POSCAR-Cr4C3H2O2.vasp,-0.413045594
POSCAR-Cr4C3O2.vasp,-0.414451418
POSCAR-Cr4F2N3.vasp,-1.090314399
POSCAR-Cr4H2N3O2.vasp,-0.772735978
POSCAR-Cr4N3.vasp,-0.121958653
POSCAR-Cr4N3O2.vasp,-0.855985122
POSCAR-Hf2C.vasp,0.012178679
POSCAR-Hf2CF2.vasp,-2.260407471
POSCAR-Hf2CH2O2.vasp,-1.438597866
POSCAR-Hf2CO2.vasp,-2.307389343
POSCAR-Hf2F2N.vasp,-2.381737077
POSCAR-Hf2H2NO2.vasp,-1.559102136
POSCAR-Hf2N.vasp,-0.440404735
POSCAR-Hf2NO2.vasp,-2.583980945
POSCAR-Hf3C2.vasp,-0.367620157
POSCAR-Hf3C2F2.vasp,-1.912199774
POSCAR-Hf3C2H2O2.vasp,-1.345951694
POSCAR-Hf3C2O2.vasp,-1.812255631
POSCAR-Hf3F2N2.vasp,-2.125211153
POSCAR-Hf3H2N2O2.vasp,-1.551610561
POSCAR-Hf3N2.vasp,-0.877809199
POSCAR-Hf3N2O2.vasp,-2.386006235
POSCAR-Hf4C3.vasp,-0.530324833
POSCAR-Hf4C3F2.vasp,-1.683930893
POSCAR-Hf4C3H2O2.vasp,-1.263441104
POSCAR-Hf4C3O2.vasp,-1.67841771
POSCAR-Hf4F2N3.vasp,-2.07670567
POSCAR-Hf4H2N3O2.vasp,-1.609141583
POSCAR-Hf4N3.vasp,-1.184688214
POSCAR-Hf4N3O2.vasp,-2.209534906
POSCAR-Mn2C.vasp,0.69818154
POSCAR-Mn2CF2.vasp,-1.211706661
POSCAR-Mn2CH2O2.vasp,-0.679253723
POSCAR-Mn2F2N.vasp,-1.348883438
POSCAR-Mn2H2NO2.vasp,-0.778281928
POSCAR-Mn2N.vasp,0.591096799
POSCAR-Mn2NO2.vasp,-1.004600619
POSCAR-Mn3C2.vasp,0.44375184
